CASEID,agearr10,agecxryg,agefhsdg,agegr10,agehsdyg,aprgrdif,ageprg10,sex,marstat,sexpr,prtypec,chh0014c,chinhsdc,cxr0014c,cxrflag,cxrtime6,parnum,livarr08,livarr11,fhsd,mhsd,agemhsdg,grfhsd,grmhsd,sonhsd,dauhsd,solhsdc,grsohsdc,grchhsdc,grdahsdc,brhsdc,brohsdc,sihsdc,ilhsdc,orelhsdc,unrlhsdc,hsdsizec,hsdeligc,multigen,luc_rst,prv,ehg3_01,ttlincg2,famincg2
 7477,96,96,96,5, 6,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,24, 4,1,1
 7478,96,96,96,6, 7,96,96,1,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,48, 1,6,6
 7479,96, 4,96,3, 2, 8, 3,1,1,2,1,0,1,0,1,4,0,5,10,2,2,96,2,2,1,0,0,0,0,0,0,0,0,1,0,0,4,4,2,1,48, 6,4,6
 7480,96,96,96,5, 6, 2, 5,2,2,1,2,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,35, 7,6,6
 7481,96,96,96,5, 7, 7, 5,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 3,3,4
 7482,96, 4,96,6, 2, 5, 6,1,1,2,1,3,1,0,1,4,0,5,10,2,2,96,2,2,0,1,0,0,0,0,0,0,0,0,0,4,6,4,2,2,35, 2,2,4
 7483,96,96,96,5, 7, 7, 5,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,47, 2,1,2
 7484,96,96,96,6, 8, 5, 6,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,24, 6,3,4
 7485,96,96,96,5, 6, 7, 5,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,24, 4,6,6
 7486, 3,96,96,6, 7,96,96,2,4,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 6,2,2
 7487,96, 2,96,3, 1, 8, 3,1,1,2,1,2,2,2,1,3,0,5, 3,2,2,96,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,10, 6,3,6
 7488,96,96,96,2, 3,96,96,2,6,6,0,0,0,0,2,1,1,7, 9,2,1, 3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,46, 2,2,3
 7489,96,96,96,7, 9, 7, 7,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,13, 2,2,3
 7490,96, 6,96,6, 5,96,96,2,3,6,0,0,1,0,1,1,0,5, 7,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,47, 5,2,4
 7491,96,96,96,7, 8,11, 7,2,2,1,2,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,12, 2,1,2
 7492, 4, 1,96,3, 1,15, 4,2,1,1,1,3,2,2,1,5,0,5,10,2,2,96,2,2,0,2,0,0,0,0,1,0,0,1,1,0,6,4,2,1,47, 4,1,2
 7493,96,96,96,1, 3,96,96,1,6,6,0,0,0,0,2,1,0,1, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,46, 2,3,3
 7494, 4,96,96,7, 8, 7, 6,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 7,6,6
 7495,96, 1,96,3, 1, 2, 2,1,1,2,1,1,1,1,1,2,0,5, 3,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,11, 6,4,4
 7496,96,96,96,5, 7,96,96,2,4,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,12, 1,1,1
 7497,96,96,96,6, 7,96,96,2,4,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 2,3,3
 7498,96,96,96,4, 5,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 7,4,4
 7499,96,96,96,2, 3,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 2,2,2
 7500,96, 2,96,4, 1, 7, 3,1,1,2,1,1,1,1,1,3,0,5, 3,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,13, 7,6,6
 7501,96,96,96,7, 9,96,96,1,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,35, 2,2,2
 7502,96,96,96,3, 3,96,96,1,6,6,0,0,0,0,2,1,0,5,10,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,10, 4,5,5
 7503,96,96,96,6, 8,96,96,2,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,10, 2,6,6
 7504,96, 1,96,2, 1, 8, 2,1,1,2,1,2,2,2,1,5,0,5, 3,2,2,96,2,2,0,2,0,0,0,0,0,0,0,0,0,0,4,2,2,1,48, 2,4,6
 7505,96,96,96,6, 7,12, 6,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,46, 1,2,3
 7506,96,96,96,4, 6,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,24, 1,2,2
 7507,96,96,96,2, 3, 7, 2,2,2,2,3,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,10, 7,3,3
 7508,96,96,96,3, 5,14, 4,2,1,2,3,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 2,1,3
 7509,96,96,96,6, 6, 1, 4,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,13, 2,2,3
 7510, 4, 2,96,3, 1,14, 4,2,1,1,1,2,2,2,1,3,0,5, 3,2,2,96,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,47, 4,1,3
 7511,96,96,96,5, 7,11, 6,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,12, 6,2,3
 7512,96, 1,96,3, 1, 8, 3,1,2,2,2,3,4,3,1,5,0,5, 3,2,2,96,2,2,3,2,0,0,0,0,0,0,0,0,0,0,6,2,2,1,35, 4,6,6
 7513,96,96,96,7, 9,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 2,3,3
 7514, 4, 1,96,3, 1, 8, 3,1,1,2,1,1,1,1,1,2,0,5, 3,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,35, 7,3,6
 7515,96,96,96,1, 3,96,96,1,6,6,0,0,0,0,2,1,0,1, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,48, 2,1,1
 7516, 2,96,96,2, 3, 9, 2,1,2,2,2,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,24, 5,3,5
 7517,96,96,96,7, 9,14, 7,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,48, 1,1,2
 7518,96, 5,96,3, 1,15, 4,2,1,1,1,1,1,0,1,1,0,5,10,2,2,96,2,2,0,1,0,1,1,0,0,0,0,0,0,0,4,3,1,2,48, 6,5,6
 7519,96,96,96,6, 7, 9, 6,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 1,1,2
 7520,96, 2,96,3, 1, 8, 3,2,1,1,1,2,2,2,1,3,0,5, 3,2,2,96,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,2,35, 2,1,5
 7521, 4, 2,96,3, 1, 8, 3,2,1,1,1,1,1,1,1,3,0,5, 3,2,2,96,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,35, 6,3,5
 7522,96,96,96,5, 6,96,96,1,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,47, 7,2,2
 7523,96,96,96,4, 6,96,96,1,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,48, 7,6,6
 7524,96, 2,96,4, 1, 7, 4,2,1,1,1,2,2,2,1,3,0,5, 3,2,2,96,2,2,0,2,0,0,0,0,0,0,0,0,0,0,4,2,2,1,59, 7,4,6
 7525,96,96,96,2, 4, 9, 2,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 6,1,3
 7526,96,96,96,6, 7, 4, 6,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,12, 4,2,4
 7527, 4, 5,96,4, 3, 8, 4,2,1,1,1,0,1,0,1,1,0,5, 3,2,2,96,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,3,2,1,59, 6,3,4
 7528,96,96,96,5, 6,96,96,1,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,12, 1,2,2
 7529, 3,96,96,5, 6, 2, 5,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,59, 4,1,2
 7530,96, 6,96,4, 3,96,96,2,5,6,0,0,1,0,1,1,0,5, 7,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 4,3,3
 7531,96,96,96,4, 6,14, 5,1,2,2,2,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,12, 4,1,3
 7532,96,96,96,7, 9, 5, 7,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 3,2,3
 7533,97,96,96,5, 6, 2, 4,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,13, 2,1,3
 7534,96,96,96,5, 6, 6, 5,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,47, 3,5,6
 7535,96,96,96,4, 6,14, 5,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,11, 6,3,4
 7536,96,96,96,6, 7, 5, 5,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 1,2,4
 7537,96,96,96,3, 5,96,96,1,6,6,0,0,0,0,2,1,1,7, 9,2,1, 4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,10, 4,2,3
 7538,96,96,96,4, 6,96,96,1,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,59, 3,2,2
 7539,96, 4,96,3, 2, 8, 3,1,1,2,1,0,2,0,1,4,0,5, 3,2,2,96,2,2,0,2,0,0,0,0,0,0,0,0,0,0,4,4,2,2,46, 1,2,3
 7540,96,96,96,7, 8,96,96,1,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,48, 4,3,3
 7541,96, 3,96,3, 2,14, 4,2,1,1,1,1,1,1,1,3,0,5, 3,2,2,96,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,12, 4,3,6
 7542,96, 1,96,2, 1, 9, 3,2,1,1,1,2,2,2,1,2,0,5, 3,2,2,96,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,24, 7,3,6
 7543,96,96,96,5, 7,96,96,2,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 4,3,3
 7544,96, 6,96,5, 3,96,96,1,5,6,0,0,1,0,1,1,0,5, 7,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,46, 2,3,3
 7545, 4,96,96,3, 4, 4, 3,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 7,4,4
 7546,96,96,96,7, 9,96,96,1,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,13, 1,2,2
 7547,96,96,96,3, 5, 7, 3,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,10, 2,2,4
 7548,96,96,96,6, 8, 7, 6,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,24, 6,3,5
 7549,96, 6,96,4, 3,10, 4,2,1,1,1,0,1,0,1,1,0,5, 4,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,13, 4,1,6
 7550, 3,96,96,7, 9, 5, 7,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 1,2,2
 7551,96,96,96,5, 7,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35,98,1,1
 7552,96,96,96,7, 8,96,96,2,1,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,47, 1,2,2
 7553,96,96,96,5, 7,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,24, 6,6,6
 7554,96,96,96,4, 6,96,96,1,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 7,2,2
 7555,96,96,96,2, 4, 8, 2,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 6,3,6
 7556, 3,96,96,5, 7,13, 6,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,13, 4,4,6
 7557, 4,96,96,3, 4, 8, 3,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,24, 7,1,5
 7558,96,96, 2,1, 2,96,96,2,6,6,0,1,0,0,2,1,2,2, 8,1,1, 2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,4,3,2,1,35, 2,1,6
 7559,96,96, 3,1, 3,96,96,2,6,6,0,0,0,0,2,1,1,4, 9,1,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 2,1,2
 7560,96,96,96,7, 8,14, 7,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 7,4,5
 7561, 6,96,96,6, 6, 1, 5,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,59, 2,1,2
 7562,96,96,96,5, 6,10, 5,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,10, 3,2,4
 7563,96,96,96,3, 5, 8, 3,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 4,4,6
 7564,96, 3,96,5, 2,96,96,1,4,6,0,1,2,1,1,4,0,5, 6,2,2,96,2,2,1,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,24, 6,6,6
 7565,96,96,96,7, 9,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 4,3,3
 7566,96,96,96,6, 7, 4, 6,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,10, 2,1,2
 7567, 4,96,96,7, 8, 2, 6,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 4,1,2
 7568,96, 4,96,5, 2,96,96,2,5,6,0,0,1,0,1,4,0,5, 6,2,2,96,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,59,99,2,2
 7569,96,96,96,5, 6, 6, 5,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,59, 5,6,6
 7570,96,96,96,4, 5,14, 4,1,2,2,2,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,59, 5,3,6
 7571,96, 2,96,2, 1, 7, 2,2,2,1,2,2,2,2,1,3,0,5, 3,2,2,96,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,2,47, 1,1,1
 7572, 1,96,96,5, 6,96,96,1,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,47, 2,3,3
 7573,96, 5,96,4, 3,14, 5,1,1,2,1,0,1,0,1,1,0,5, 3,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,24, 3,2,2
 7574,96, 3,96,3, 2, 4, 3,1,1,2,1,2,2,2,1,6,0,5, 3,2,2,96,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,48, 2,2,5
 7575,96, 1,96,2, 1,96,96,2,6,6,0,2,2,2,1,5,0,5, 6,2,2,96,2,2,1,1,0,0,0,0,0,0,0,0,0,0,3,1,2,2,46, 2,2,2
 7576, 4,96,96,5, 7, 2, 4,1,1,2,1,0,0,0,2,1,1,7, 5,2,1, 6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,59, 4,2,5
 7577,96,96,96,5, 7,96,96,2,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,10, 4,1,1
 7578,96,96,96,6, 7,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 1,2,2
 7579,96,96,96,5, 6,10, 5,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,46, 4,2,5
 7580,96,96,96,6, 7, 9, 6,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,12, 7,3,4
 7581, 7,96,96,7, 9,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 5,3,3
 7582,96,96,96,5, 6,96,96,1,4,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,10, 6,1,1
 7583,96,96,96,5, 6,96,96,1,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,24, 6,4,4
 7584,96,96,96,5, 7,11, 6,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,47, 6,3,4
 7585,96,96,96,3, 2,96,96,1,5,6,0,1,0,0,2,1,0,5,10,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2,1,48, 3,4,4
 7586,96, 1,96,3, 1, 2, 2,1,2,2,2,1,1,1,1,2,0,5, 3,2,2,96,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,47, 6,2,4
 7587, 1,96,96,4, 5,96,96,1,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 4,3,3
 7588,96, 2,96,3, 1,12, 4,2,1,1,1,2,2,2,1,3,0,5, 3,2,2,96,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,48, 6,1,6
 7589,96,96,96,4, 6, 9, 4,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,11, 4,2,3
 7590,96, 1,96,3, 1, 6, 3,1,1,2,1,3,3,3,1,5,0,5, 3,2,2,96,2,2,2,1,0,0,0,0,0,0,0,0,0,0,5,2,2,1,35, 6,2,6
 7591, 2, 6,96,6, 5,12, 6,2,1,1,1,0,1,0,1,1,0,5, 4,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,24, 2,1,2
 7592,96,96,96,6, 7, 7, 5,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,24, 4,2,5
 7593,96,96, 2,1, 2,96,96,2,6,6,0,0,0,0,2,1,2,2, 8,1,1, 2,2,2,0,0,0,0,0,0,2,1,0,0,0,0,5,4,2,2,46, 2,1,6
 7594,96,96,96,5, 7,12, 6,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,59, 5,4,6
 7595, 3,96,96,2, 4,96,96,1,4,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,24, 6,3,3
 7596,96,96,96,2, 4,14, 3,1,2,2,2,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,48, 4,1,4
 7597,96,96,96,4, 5,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,46, 4,3,3
 7598,96,96,96,4, 6,96,96,1,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,24, 4,4,4
 7599,96,96,96,2, 4,96,96,2,5,6,0,0,0,0,2,1,1,7, 9,2,1, 3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,1,35, 4,1,1
 7600,96, 3,96,3, 2,12, 3,2,1,1,1,1,2,1,1,6,0,5, 3,2,2,96,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,3,2,2,46, 4,2,4
 7601,96,96,96,6, 6,14, 7,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,35, 1,4,4
 7602,96, 1,96,3, 1, 5, 3,1,1,2,1,2,2,2,1,5,0,5, 3,2,2,96,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,35, 1,2,6
 7603,96, 6,96,5, 3,96,96,2,5,6,0,0,1,0,1,1,0,5, 7,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,24, 7,5,5
 7604,96,96,96,6, 7, 4, 6,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 2,4,5
 7605, 4,96,96,6, 8, 4, 6,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 3,2,3
 7606,96,96,96,5, 7,96,96,2,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,24, 4,2,2
 7607, 1,96, 2,1, 1,96,96,2,6,6,0,2,0,0,2,1,2,2, 8,1,1, 2,2,2,0,0,0,0,0,0,1,0,1,0,0,0,5,3,2,1,46, 1,1,6
 7608, 2,96, 3,1, 2,96,96,1,6,6,0,1,0,0,2,1,1,5, 9,1,2,96,2,2,0,0,0,0,0,0,1,0,0,0,0,0,3,2,2,1,48, 2,1,3
 7609, 7,96,96,7, 9, 3, 7,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,48, 7,2,3
 7610,96, 6,96,7, 5, 8, 7,2,1,1,1,0,1,0,1,1,0,5,10,2,2,96,2,2,0,1,0,0,1,1,0,0,0,1,0,0,5,4,1,1,35, 1,1,2
 7611, 4,96,96,5, 6, 6, 4,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,59, 7,3,6
 7612, 3, 1,96,2, 1,14, 2,1,1,2,1,2,2,2,1,2,0,5, 3,2,2,96,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,47, 2,3,3
 7613,96,96,96,6, 7,11, 6,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,12, 1,1,2
 7614,96,96,96,5, 6,96,96,1,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,59, 1,1,1
 7615,96,96,96,6, 8,96,96,1,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 1,1,1
 7616, 1,96,96,2, 4, 8, 2,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,46, 4,2,4
 7617,96,96,96,7, 9,96,96,1,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 1,3,3
 7618,96,96,96,5, 6,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,35, 4,1,1
